Order_ID,Customer_ID,Order_Date,Order_Status
1702,86,2025-07-05,Delivered
1703,364,2025-02-26,Returned
1704,31,2025-10-22,Delivered
1705,82,2024-06-20,Returned
1706,996,2025-12-28,Shipped
1707,781,2025-04-15,Shipped
1708,497,2025-03-02,Returned
1709,341,2025-11-15,Returned
1710,684,2024-11-03,Cancelled
1711,948,2025-11-30,Returned
1712,916,2025-12-15,Returned
1713,244,2025-02-23,Cancelled
1714,764,2024-12-06,Returned
1715,73,2024-10-24,Shipped
1716,125,2026-02-04,Cancelled
1717,87,2026-02-16,Returned
1718,699,2025-12-08,Shipped
1719,949,2025-06-19,Shipped
1720,295,2024-07-27,Cancelled
1721,861,2025-03-24,Cancelled
1722,900,2024-10-28,Delivered
1723,833,2026-01-31,Delivered
1724,238,2024-10-26,Delivered
1725,175,2025-03-12,Shipped
1726,969,2026-03-09,Returned
1727,178,2025-10-11,Returned
1728,248,2025-02-17,Shipped
1729,579,2024-07-01,Cancelled
1730,304,2025-07-22,Shipped
1731,552,2026-04-06,Returned
1732,294,2025-05-28,Returned
1733,362,2025-02-22,Cancelled
1734,793,2025-06-24,Shipped
1735,951,2025-05-31,Shipped
1736,451,2025-04-10,Delivered
1737,736,2025-03-07,Shipped
1738,934,2025-02-13,Delivered
1739,773,2024-10-05,Shipped
1740,708,2024-10-03,Delivered
1741,380,2025-05-17,Cancelled
1742,966,2025-05-22,Cancelled
1743,637,2025-12-16,Cancelled
1744,985,2026-05-17,Returned
1745,579,2026-05-28,Delivered
1746,469,2024-10-15,Shipped
1747,14,2025-05-26,Cancelled
1748,994,2024-06-25,Delivered
1749,442,2024-09-07,Shipped
1750,523,2026-03-05,Shipped
1751,392,2024-10-11,Delivered
1752,349,2025-06-27,Cancelled
1753,159,2024-12-16,Shipped
1754,826,2026-04-23,Shipped
1755,299,2026-05-11,Cancelled
1756,628,2026-01-30,Cancelled
1757,85,2024-10-26,Returned
1758,572,2024-06-15,Delivered
1759,897,2026-05-15,Delivered
1760,971,2025-05-11,Cancelled
1761,341,2025-07-14,Cancelled
1762,293,2025-02-03,Delivered
1763,620,2025-12-25,Delivered
1764,681,2025-04-30,Shipped
1765,862,2025-06-09,Returned
1766,738,2025-09-28,Returned
1767,559,2025-08-02,Returned
1768,355,2025-05-02,Delivered
1769,105,2026-06-09,Cancelled
1770,710,2025-09-22,Returned
1771,901,2025-04-29,Delivered
1772,103,2025-07-07,Returned
1773,289,2025-10-19,Cancelled
1774,979,2025-03-28,Delivered
1775,459,2024-09-10,Cancelled
1776,894,2024-09-20,Returned
1777,884,2025-03-28,Cancelled
1778,252,2025-10-19,Returned
1779,799,2024-07-22,Shipped
1780,344,2025-07-26,Cancelled
1781,178,2024-10-07,Returned
1782,311,2025-08-26,Delivered
1783,435,2025-07-05,Shipped
1784,840,2024-11-05,Shipped
1785,333,2025-10-22,Delivered
1786,897,2026-02-16,Returned
1787,594,2024-10-01,Shipped
1788,891,2024-12-22,Returned
1789,813,2025-10-29,Shipped
1790,844,2025-06-04,Returned
1791,349,2026-02-07,Returned
1792,591,2025-11-20,Delivered
1793,498,2025-09-11,Cancelled
1794,195,2026-03-27,Returned
1795,859,2025-05-22,Delivered
1796,28,2025-09-06,Cancelled
1797,168,2025-07-29,Returned
1798,591,2024-09-06,Returned
1799,231,2026-03-21,Delivered
1800,456,2025-05-28,Shipped
1801,107,2025-07-11,Cancelled
1802,400,2025-03-06,Returned
1803,213,2025-04-10,Delivered
1804,163,2024-08-28,Cancelled
1805,57,2026-05-15,Shipped
1806,170,2025-10-13,Returned
1807,230,2025-11-09,Shipped
1808,781,2024-07-03,Delivered
1809,499,2024-12-06,Shipped
1810,304,2024-11-27,Delivered
1811,665,2024-07-08,Delivered
1812,800,2025-09-25,Returned
1813,779,2025-07-07,Delivered
1814,146,2024-11-02,Delivered
1815,454,2025-02-24,Returned
1816,65,2025-07-21,Returned
1817,113,2024-06-20,Shipped
1818,25,2026-03-20,Returned
1819,784,2025-06-27,Cancelled
1820,446,2026-05-22,Shipped
1821,284,2026-02-25,Shipped
1822,787,2026-01-28,Returned
1823,19,2026-01-11,Delivered
1824,423,2026-05-22,Shipped
1825,627,2025-10-19,Delivered
1826,984,2026-05-05,Delivered
1827,109,2025-01-15,Cancelled
1828,122,2024-12-12,Cancelled
1829,196,2024-10-25,Shipped
1830,33,2025-05-30,Cancelled
1831,647,2025-11-21,Returned
1832,229,2026-02-07,Shipped
1833,897,2025-09-18,Returned
1834,271,2026-01-27,Delivered
1835,925,2025-06-27,Returned
1836,848,2024-12-09,Shipped
1837,727,2025-01-28,Shipped
1838,996,2025-06-12,Delivered
1839,124,2026-05-07,Cancelled
1840,424,2026-01-05,Delivered
1841,602,2025-09-07,Shipped
1842,853,2025-01-14,Returned
1843,297,2025-07-20,Shipped
1844,697,2026-04-15,Cancelled
1845,186,2025-05-06,Shipped
1846,611,2025-07-24,Shipped
1847,224,2025-07-10,Returned
1848,102,2025-05-29,Delivered
1849,931,2026-06-12,Shipped
1850,457,2024-07-03,Returned
1851,612,2024-10-25,Shipped
1852,381,2025-04-28,Shipped
1853,671,2024-07-27,Returned
1854,761,2024-09-12,Shipped
1855,400,2025-01-21,Returned
1856,755,2024-12-09,Cancelled
1857,383,2025-08-22,Shipped
1858,992,2025-10-14,Shipped
1859,328,2024-09-02,Cancelled
1860,663,2025-08-01,Delivered
1861,792,2025-10-22,Delivered
1862,586,2025-02-06,Shipped
1863,861,2024-10-22,Cancelled
1864,103,2024-07-26,Shipped
1865,285,2025-08-30,Returned
1866,815,2024-07-16,Cancelled
1867,8,2025-12-01,Cancelled
1868,41,2026-03-07,Shipped
1869,691,2024-12-04,Delivered
1870,754,2024-11-12,Shipped
1871,557,2025-04-26,Delivered
1872,958,2026-04-02,Returned
1873,213,2024-12-18,Returned
1874,947,2025-01-07,Delivered
1875,509,2025-06-13,Delivered
1876,893,2025-12-29,Shipped
1877,994,2026-03-19,Returned
1878,736,2025-11-25,Cancelled
1879,474,2026-05-10,Delivered
1880,608,2024-11-27,Cancelled
1881,234,2025-12-10,Returned
1882,978,2024-12-31,Delivered
1883,419,2025-10-25,Cancelled
1884,29,2025-08-20,Returned
1885,97,2024-07-12,Shipped
1886,924,2024-08-04,Shipped
1887,451,2025-04-02,Returned
1888,713,2025-04-22,Delivered
1889,224,2026-05-02,Delivered
1890,672,2025-10-20,Returned
1891,98,2025-10-23,Cancelled
1892,777,2025-09-27,Cancelled
1893,693,2026-01-18,Cancelled
1894,396,2025-03-21,Cancelled
1895,994,2026-06-11,Returned
1896,523,2025-08-19,Cancelled
1897,233,2025-09-10,Delivered
1898,300,2024-07-14,Delivered
1899,356,2025-07-15,Delivered
1900,220,2025-06-18,Cancelled
1901,217,2025-10-09,Delivered
1902,286,2025-11-26,Returned
1903,947,2025-10-08,Delivered
1904,705,2024-08-13,Cancelled
1905,631,2025-10-28,Cancelled
1906,899,2026-04-11,Shipped
1907,554,2024-12-13,Shipped
1908,315,2024-08-18,Delivered
1909,418,2025-03-14,Cancelled
1910,475,2026-03-26,Cancelled
1911,666,2026-05-11,Returned
1912,268,2025-02-05,Shipped
1913,881,2025-08-06,Delivered
1914,62,2025-01-08,Returned
1915,669,2026-01-24,Cancelled
1916,791,2025-06-08,Returned
1917,222,2025-03-02,Returned
1918,123,2024-07-03,Returned
1919,636,2025-08-05,Shipped
1920,415,2025-08-19,Shipped
1921,282,2025-08-25,Delivered
1922,685,2026-05-02,Delivered
1923,718,2024-10-15,Returned
1924,841,2024-10-02,Delivered
1925,823,2025-04-02,Cancelled
1926,39,2024-12-02,Delivered
1927,594,2026-02-08,Returned
1928,248,2025-02-28,Returned
1929,502,2024-07-21,Shipped
1930,213,2025-09-01,Returned
1931,800,2025-06-18,Delivered
1932,42,2026-01-19,Returned
1933,443,2024-08-02,Returned
1934,873,2025-12-13,Returned
1935,612,2026-06-02,Delivered
1936,347,2025-02-22,Shipped
1937,846,2025-01-24,Shipped
1938,564,2025-12-25,Shipped
1939,882,2024-08-21,Cancelled
1940,349,2025-08-29,Shipped
1941,371,2025-06-28,Returned
1942,128,2025-09-18,Shipped
1943,768,2024-09-05,Delivered
1944,962,2025-06-26,Cancelled
1945,444,2025-11-21,Delivered
1946,228,2024-11-15,Returned
1947,801,2025-11-20,Cancelled
1948,484,2026-01-29,Returned
1949,157,2025-01-29,Delivered
1950,63,2025-10-05,Delivered
1951,923,2026-01-25,Cancelled
1952,156,2025-10-04,Delivered
1953,408,2026-05-13,Shipped
1954,326,2026-06-09,Returned
1955,109,2025-04-20,Returned
1956,520,2025-08-30,Cancelled
1957,164,2025-05-30,Delivered
1958,983,2026-02-04,Cancelled
1959,153,2026-01-08,Returned
1960,90,2025-11-25,Cancelled
1961,266,2024-08-12,Shipped
1962,194,2025-12-31,Cancelled
1963,750,2026-05-01,Shipped
1964,948,2025-04-23,Delivered
1965,431,2024-06-24,Returned
1966,28,2024-08-11,Shipped
1967,24,2024-06-17,Returned
1968,514,2024-11-05,Shipped
1969,773,2025-11-26,Delivered
1970,4,2025-03-07,Shipped
1971,841,2025-11-28,Cancelled
1972,891,2024-07-20,Delivered
1973,407,2024-07-27,Returned
1974,223,2025-05-20,Shipped
1975,979,2025-05-27,Returned
1976,146,2025-05-27,Delivered
1977,409,2026-04-30,Shipped
1978,26,2024-06-18,Shipped
1979,486,2025-02-18,Returned
1980,310,2025-11-08,Cancelled
1981,243,2025-01-11,Shipped
1982,999,2025-04-20,Delivered
1983,302,2026-01-22,Shipped
1984,345,2026-05-18,Shipped
1985,719,2024-08-01,Shipped
1986,862,2026-01-11,Cancelled
1987,79,2025-04-23,Returned
1988,71,2024-12-03,Delivered
1989,490,2025-03-04,Cancelled
1990,658,2026-05-01,Delivered
1991,760,2025-08-11,Cancelled
1992,138,2025-10-17,Delivered
1993,924,2025-03-06,Returned
1994,104,2025-01-31,Cancelled
1995,718,2025-06-06,Delivered
1996,593,2025-05-31,Returned
1997,646,2025-06-13,Delivered
1998,559,2025-03-24,Cancelled
1999,496,2024-11-20,Returned
2000,152,2024-08-17,Shipped
2001,706,2026-04-15,Cancelled
2002,675,2025-09-13,Shipped
2003,266,2025-07-25,Cancelled
2004,243,2024-09-13,Cancelled
2005,359,2025-03-14,Shipped
2006,490,2025-11-15,Delivered
2007,260,2024-11-06,Cancelled
2008,487,2024-08-21,Delivered
2009,832,2026-06-12,Shipped
2010,628,2026-04-07,Delivered
2011,263,2025-05-28,Delivered
2012,849,2024-10-18,Shipped
2013,954,2025-03-28,Delivered
2014,152,2025-05-15,Cancelled
2015,848,2026-05-16,Delivered
2016,154,2024-11-11,Returned
2017,554,2024-11-28,Returned
2018,35,2025-11-12,Shipped
2019,334,2024-10-25,Shipped
2020,898,2025-04-05,Cancelled
2021,823,2024-12-10,Returned
2022,115,2025-11-03,Returned
2023,243,2026-01-05,Delivered
2024,980,2026-03-01,Cancelled
2025,391,2025-01-01,Shipped
2026,703,2025-12-25,Cancelled
2027,99,2025-01-27,Shipped
2028,961,2026-05-15,Cancelled
2029,582,2025-02-10,Delivered
2030,857,2024-12-29,Delivered
2031,46,2025-02-23,Returned
2032,744,2026-04-08,Delivered
2033,887,2025-01-08,Shipped
2034,259,2024-08-05,Delivered
2035,305,2025-09-28,Delivered
2036,942,2026-06-09,Delivered
2037,650,2024-12-15,Returned
2038,819,2024-07-14,Shipped
2039,869,2025-10-11,Returned
2040,419,2025-07-29,Returned
2041,136,2024-09-09,Delivered
2042,982,2026-05-22,Returned
2043,457,2025-07-24,Shipped
2044,93,2025-07-22,Shipped
2045,358,2025-02-05,Delivered
2046,501,2025-02-09,Delivered
2047,94,2024-09-20,Returned
2048,740,2025-09-17,Returned
2049,880,2024-10-29,Delivered
2050,96,2024-09-09,Cancelled
2051,858,2026-05-21,Shipped
2052,119,2026-03-19,Cancelled
2053,179,2026-05-22,Shipped
2054,382,2024-09-17,Cancelled
2055,228,2025-08-30,Returned
2056,613,2024-07-29,Shipped
2057,673,2025-01-05,Shipped
2058,53,2026-05-22,Cancelled
2059,186,2024-10-02,Cancelled
2060,935,2025-10-06,Shipped
2061,684,2025-09-01,Shipped
2062,687,2025-08-29,Cancelled
2063,805,2026-03-26,Delivered
2064,654,2024-10-09,Cancelled
2065,941,2024-07-16,Shipped
2066,618,2026-05-02,Delivered
2067,835,2025-02-02,Delivered
2068,475,2024-11-13,Shipped
2069,834,2025-02-25,Shipped
2070,216,2025-05-07,Shipped
2071,227,2025-04-11,Returned
2072,713,2024-09-07,Returned
2073,876,2026-02-24,Returned
2074,930,2026-03-05,Shipped
2075,634,2026-03-27,Cancelled
2076,786,2025-12-03,Returned
2077,937,2024-08-03,Shipped
2078,574,2025-10-24,Delivered
2079,278,2025-08-19,Returned
2080,784,2025-08-20,Cancelled
2081,715,2026-04-30,Shipped
2082,997,2024-09-06,Shipped
2083,920,2026-05-31,Shipped
2084,516,2025-10-29,Shipped
2085,681,2025-01-17,Returned
2086,405,2025-04-15,Cancelled
2087,409,2024-12-06,Delivered
2088,295,2025-01-13,Shipped
2089,667,2024-07-08,Shipped
2090,353,2025-03-14,Shipped
2091,497,2025-02-26,Delivered
2092,366,2026-03-19,Delivered
2093,730,2025-06-10,Returned
2094,193,2024-09-20,Cancelled
2095,255,2024-10-11,Delivered
2096,786,2025-10-28,Cancelled
2097,578,2024-12-21,Shipped
2098,999,2024-10-05,Delivered
2099,829,2025-03-10,Delivered
2100,485,2024-09-27,Shipped
2101,82,2025-09-10,Shipped
2102,288,2026-04-05,Cancelled
2103,41,2025-03-30,Delivered
2104,106,2026-01-16,Cancelled
2105,325,2024-11-04,Returned
2106,647,2026-05-04,Delivered
2107,361,2026-03-21,Shipped
2108,553,2025-04-28,Cancelled
2109,76,2024-10-30,Cancelled
2110,416,2024-12-15,Returned
2111,379,2025-01-07,Returned
2112,62,2024-06-16,Delivered
2113,957,2024-12-11,Cancelled
2114,691,2025-09-01,Returned
2115,443,2025-10-09,Delivered
2116,78,2025-07-16,Delivered
2117,764,2025-06-05,Cancelled
2118,384,2026-01-11,Delivered
2119,314,2024-12-01,Cancelled
2120,933,2026-02-16,Shipped
2121,574,2024-06-25,Cancelled
2122,366,2026-01-03,Returned
2123,105,2024-11-20,Shipped
2124,105,2024-06-30,Shipped
2125,405,2026-02-17,Shipped
2126,788,2025-08-28,Shipped
2127,189,2025-05-18,Cancelled
2128,26,2026-01-09,Returned
2129,284,2026-06-11,Shipped
2130,584,2025-03-22,Returned
2131,777,2024-08-06,Cancelled
2132,993,2026-06-12,Shipped
2133,721,2026-04-09,Cancelled
2134,793,2024-10-10,Returned
2135,76,2025-08-14,Returned
2136,468,2025-07-03,Cancelled
2137,161,2024-09-17,Cancelled
2138,653,2025-05-20,Shipped
2139,125,2025-02-24,Cancelled
2140,686,2025-11-20,Cancelled
2141,732,2024-06-18,Cancelled
2142,461,2025-09-06,Delivered
2143,984,2024-12-10,Returned
2144,428,2024-06-18,Returned
2145,366,2025-04-13,Cancelled
2146,356,2025-06-06,Delivered
2147,360,2025-11-29,Returned
2148,161,2026-03-20,Cancelled
2149,653,2025-12-02,Shipped
2150,363,2024-06-24,Returned
2151,1000,2024-10-25,Cancelled
2152,778,2024-12-23,Shipped
2153,308,2024-11-25,Returned
2154,341,2025-05-31,Cancelled
2155,41,2025-05-28,Delivered
2156,153,2025-02-08,Shipped
2157,108,2024-11-28,Cancelled
2158,859,2025-04-28,Delivered
2159,741,2026-05-25,Cancelled
2160,353,2024-10-24,Returned
2161,895,2026-05-08,Returned
2162,911,2025-03-28,Delivered
2163,134,2025-02-24,Cancelled
2164,989,2026-03-07,Shipped
2165,655,2024-10-18,Returned
2166,600,2026-04-18,Delivered
2167,5,2025-02-19,Cancelled
2168,593,2026-01-03,Cancelled
2169,644,2025-10-31,Delivered
2170,419,2025-06-11,Shipped
2171,577,2026-05-06,Cancelled
2172,484,2024-08-30,Cancelled
2173,219,2026-05-07,Shipped
2174,959,2026-01-11,Cancelled
2175,511,2026-02-13,Delivered
2176,468,2025-01-20,Shipped
2177,353,2026-02-01,Shipped
2178,997,2026-04-17,Shipped
2179,779,2025-09-04,Returned
2180,838,2026-02-02,Returned
2181,225,2025-07-29,Delivered
2182,515,2025-03-26,Cancelled
2183,77,2025-06-22,Delivered
2184,274,2025-02-20,Shipped
2185,795,2026-03-10,Delivered
2186,72,2025-09-15,Cancelled
2187,936,2025-08-02,Delivered
2188,784,2026-04-12,Returned
2189,50,2024-09-24,Shipped
2190,267,2025-04-22,Delivered
2191,285,2025-10-05,Cancelled
2192,337,2025-12-22,Shipped
2193,195,2025-06-14,Returned
2194,587,2025-03-18,Shipped
2195,303,2025-11-28,Delivered
2196,462,2026-03-25,Cancelled
2197,934,2025-09-01,Shipped
2198,157,2026-02-07,Delivered
2199,311,2025-02-28,Shipped
2200,347,2024-10-05,Delivered
2201,539,2025-12-17,Returned
2202,730,2025-03-29,Delivered
2203,386,2025-11-09,Shipped
2204,309,2024-06-25,Shipped
2205,744,2026-04-23,Shipped
2206,901,2025-01-10,Shipped
2207,761,2025-12-17,Delivered
2208,890,2025-07-22,Cancelled
2209,908,2025-08-14,Returned
2210,318,2026-04-16,Shipped
2211,467,2025-12-31,Cancelled
2212,56,2025-09-08,Returned
2213,189,2025-04-17,Delivered
2214,407,2025-08-22,Returned
2215,681,2024-10-23,Delivered
2216,775,2025-04-24,Delivered
2217,426,2025-03-28,Cancelled
2218,620,2025-08-24,Cancelled
2219,651,2025-12-10,Shipped
2220,807,2024-10-03,Cancelled
2221,641,2025-07-17,Returned
2222,330,2026-06-15,Cancelled
2223,592,2024-07-25,Cancelled
2224,182,2025-08-13,Returned
2225,747,2026-05-04,Returned
2226,121,2024-09-16,Shipped
2227,707,2026-05-24,Cancelled
2228,757,2025-08-25,Shipped
2229,585,2026-03-04,Shipped
2230,21,2025-07-21,Cancelled
2231,208,2025-07-01,Shipped
2232,876,2026-04-12,Cancelled
2233,237,2024-07-22,Shipped
2234,590,2025-02-27,Shipped
2235,998,2024-06-30,Delivered
2236,508,2024-10-25,Returned
2237,521,2024-10-26,Cancelled
2238,543,2025-06-23,Shipped
2239,992,2025-04-10,Shipped
2240,151,2024-12-29,Returned
2241,922,2025-10-08,Returned
2242,142,2026-06-12,Shipped
2243,357,2026-02-28,Cancelled
2244,707,2026-01-14,Cancelled
2245,799,2024-08-28,Cancelled
2246,790,2025-07-31,Returned
2247,930,2024-11-18,Delivered
2248,234,2024-09-09,Shipped
2249,691,2025-11-22,Returned
2250,193,2025-02-07,Delivered
2251,817,2025-02-13,Shipped
2252,391,2026-03-29,Delivered
2253,253,2026-02-01,Shipped
2254,694,2025-12-14,Cancelled
2255,614,2025-10-29,Returned
2256,496,2024-07-13,Returned
2257,700,2026-04-20,Delivered
2258,445,2024-07-29,Returned
2259,405,2026-05-01,Returned
2260,563,2026-05-10,Delivered
2261,403,2024-10-25,Shipped
2262,840,2026-05-01,Shipped
2263,164,2025-12-08,Returned
2264,971,2025-04-30,Delivered
2265,29,2026-03-14,Returned
2266,681,2026-04-05,Delivered
2267,391,2025-04-23,Delivered
2268,187,2026-03-23,Returned
2269,668,2026-04-22,Delivered
2270,58,2025-11-23,Shipped
2271,730,2025-03-04,Returned
2272,622,2025-10-10,Delivered
2273,404,2024-12-19,Shipped
2274,826,2026-05-26,Returned
2275,946,2024-09-14,Shipped
2276,799,2026-01-22,Delivered
2277,258,2025-02-04,Returned
2278,724,2026-04-13,Delivered
2279,445,2025-12-21,Delivered
2280,991,2025-09-14,Shipped
2281,206,2026-04-24,Cancelled
2282,363,2024-08-01,Delivered
2283,40,2025-04-24,Returned
2284,1000,2025-07-10,Returned
2285,821,2026-01-18,Cancelled
2286,586,2025-12-02,Returned
2287,873,2024-07-20,Returned
2288,86,2024-07-18,Cancelled
2289,124,2026-02-24,Returned
2290,248,2025-08-15,Cancelled
2291,460,2026-01-23,Returned
2292,284,2025-04-03,Returned
2293,571,2025-02-04,Returned
2294,334,2025-02-15,Delivered
2295,111,2024-07-25,Cancelled
2296,807,2026-01-01,Returned
2297,777,2025-06-02,Returned
2298,527,2026-02-17,Returned
2299,953,2025-08-18,Returned
2300,214,2025-12-10,Cancelled
2301,207,2025-06-04,Cancelled
2302,657,2025-09-09,Returned
2303,857,2024-09-29,Delivered
2304,2,2024-11-01,Shipped
2305,501,2024-10-22,Cancelled
2306,555,2024-08-28,Returned
2307,362,2025-12-18,Returned
2308,662,2025-12-15,Returned
2309,982,2025-09-15,Delivered
2310,597,2025-09-30,Returned
2311,1,2025-05-07,Shipped
2312,95,2024-11-18,Returned
2313,928,2025-12-28,Delivered
2314,542,2024-12-04,Returned
2315,811,2026-02-06,Delivered
2316,867,2024-09-05,Cancelled
2317,161,2025-06-18,Returned
2318,824,2026-02-22,Returned
2319,504,2025-09-12,Cancelled
2320,41,2025-06-21,Delivered
2321,909,2026-06-04,Delivered
2322,124,2026-04-20,Shipped
2323,856,2025-07-30,Shipped
2324,329,2026-05-02,Delivered
2325,403,2025-04-07,Cancelled
2326,901,2025-12-14,Delivered
2327,50,2026-01-25,Delivered
2328,549,2026-01-20,Delivered
2329,822,2025-01-17,Shipped
2330,829,2026-01-03,Cancelled
2331,5,2026-02-02,Returned
2332,316,2025-02-07,Cancelled
2333,266,2025-02-13,Returned
2334,287,2025-08-21,Cancelled
2335,202,2026-02-02,Returned
2336,873,2025-11-15,Returned
2337,326,2026-01-04,Cancelled
2338,67,2026-02-14,Cancelled
2339,759,2026-05-12,Delivered
2340,246,2026-03-15,Shipped
2341,569,2025-03-16,Shipped
2342,95,2026-05-08,Returned
2343,679,2026-05-25,Returned
2344,710,2026-01-06,Returned
2345,649,2024-10-02,Delivered
2346,105,2025-10-04,Cancelled
2347,815,2026-04-24,Cancelled
2348,492,2024-08-28,Cancelled
2349,430,2026-06-03,Delivered
2350,883,2025-08-13,Cancelled
2351,275,2026-06-08,Returned
2352,637,2025-01-16,Delivered
2353,803,2025-07-13,Delivered
2354,996,2025-08-01,Returned
2355,375,2025-06-06,Delivered
2356,875,2025-02-16,Delivered
2357,572,2026-01-21,Shipped
2358,913,2024-07-19,Returned
2359,564,2025-10-17,Shipped
2360,916,2026-02-02,Returned
2361,11,2024-06-20,Shipped
2362,196,2026-02-21,Returned
2363,1000,2024-10-15,Returned
2364,273,2025-09-11,Shipped
2365,819,2025-06-14,Returned
2366,825,2025-03-08,Delivered
2367,559,2025-05-07,Shipped
2368,366,2025-11-10,Delivered
2369,727,2025-07-23,Shipped
2370,415,2024-10-09,Shipped
2371,679,2026-02-16,Cancelled
2372,253,2025-08-25,Delivered
2373,825,2025-01-28,Shipped
2374,406,2026-01-29,Delivered
2375,373,2025-07-15,Cancelled
2376,675,2025-05-05,Delivered
2377,736,2025-01-16,Cancelled
2378,690,2026-05-02,Delivered
2379,187,2026-05-17,Cancelled
2380,625,2025-10-08,Delivered
2381,564,2026-05-12,Returned
2382,510,2024-08-08,Cancelled
2383,670,2025-11-29,Shipped
2384,243,2024-08-16,Cancelled
2385,5,2024-07-17,Shipped
2386,7,2024-07-28,Cancelled
2387,151,2025-08-15,Shipped
2388,901,2025-12-13,Shipped
2389,108,2025-11-08,Shipped
2390,349,2025-07-03,Returned
2391,368,2025-08-31,Delivered
2392,374,2026-03-19,Cancelled
2393,179,2024-09-16,Shipped
2394,189,2025-01-30,Delivered
2395,697,2025-04-24,Delivered
2396,113,2026-03-13,Cancelled
2397,344,2024-07-08,Shipped
2398,884,2026-01-18,Shipped
2399,513,2025-03-21,Returned
2400,971,2025-11-11,Delivered
2401,842,2026-03-06,Delivered
2402,350,2024-12-19,Returned
2403,605,2025-09-15,Returned
2404,391,2024-12-18,Cancelled
2405,725,2026-06-05,Shipped
2406,416,2026-05-28,Returned
2407,311,2024-10-19,Delivered
2408,919,2024-09-12,Delivered
2409,743,2024-06-30,Cancelled
2410,636,2025-07-06,Delivered
2411,108,2025-04-05,Shipped
2412,11,2025-11-22,Returned
2413,4,2025-03-10,Returned
2414,974,2026-02-08,Delivered
2415,927,2024-06-24,Delivered
2416,252,2024-07-22,Delivered
2417,426,2024-12-30,Cancelled
2418,427,2025-07-05,Delivered
2419,239,2025-06-28,Delivered
2420,613,2026-06-04,Delivered
2421,577,2024-12-24,Returned
2422,961,2025-09-08,Cancelled
2423,878,2026-04-24,Returned
2424,158,2025-08-14,Returned
2425,255,2025-07-23,Cancelled
2426,836,2024-11-03,Delivered
2427,919,2024-07-23,Shipped
2428,362,2025-02-06,Returned
2429,999,2025-11-28,Returned
2430,859,2025-04-06,Delivered
2431,168,2024-09-22,Returned
2432,375,2026-03-28,Cancelled
2433,800,2026-04-08,Delivered
2434,899,2024-12-27,Returned
2435,569,2026-04-01,Shipped
2436,365,2025-05-10,Delivered
2437,766,2025-05-26,Cancelled
2438,960,2026-03-15,Cancelled
2439,107,2026-01-09,Delivered
2440,432,2026-03-27,Shipped
2441,727,2026-05-10,Delivered
2442,260,2024-10-22,Returned
2443,85,2025-11-13,Delivered
2444,116,2025-02-09,Returned
2445,888,2026-04-19,Returned
2446,986,2025-04-08,Returned
2447,875,2025-09-30,Cancelled
2448,23,2026-01-09,Cancelled
2449,191,2024-10-26,Cancelled
2450,866,2025-02-14,Delivered
2451,2,2025-04-05,Cancelled
2452,840,2026-03-22,Returned
2453,563,2025-08-19,Delivered
2454,718,2025-05-14,Cancelled
2455,523,2026-02-22,Shipped
2456,472,2024-09-06,Returned
2457,308,2026-06-02,Returned
2458,558,2024-10-29,Returned
2459,349,2026-05-30,Shipped
2460,534,2025-09-24,Returned
2461,475,2024-10-16,Delivered
2462,283,2026-04-15,Delivered
2463,523,2025-06-21,Delivered
2464,810,2025-08-19,Shipped
2465,40,2026-05-19,Delivered
2466,180,2024-08-19,Shipped
2467,408,2026-01-02,Cancelled
2468,626,2024-09-08,Returned
2469,954,2024-07-20,Shipped
2470,349,2024-09-07,Delivered
2471,662,2025-11-03,Returned
2472,616,2024-08-29,Delivered
2473,880,2024-08-30,Delivered
2474,959,2025-12-10,Delivered
2475,126,2026-04-29,Cancelled
2476,263,2026-03-27,Cancelled
2477,974,2024-10-07,Delivered
2478,394,2025-12-27,Delivered
2479,62,2024-10-05,Cancelled
2480,233,2024-06-17,Returned
2481,364,2026-06-05,Shipped
2482,129,2026-01-11,Returned
2483,675,2026-06-07,Cancelled
2484,202,2025-10-08,Cancelled
2485,846,2024-09-15,Shipped
2486,171,2025-09-13,Returned
2487,950,2025-01-02,Delivered
2488,170,2026-01-27,Delivered
2489,902,2026-05-31,Shipped
2490,864,2024-11-26,Returned
2491,515,2026-05-24,Shipped
2492,93,2024-09-14,Returned
2493,273,2025-08-13,Cancelled
2494,209,2024-12-05,Shipped
2495,634,2026-02-22,Cancelled
2496,176,2025-02-25,Delivered
2497,220,2025-05-07,Returned
2498,631,2025-11-05,Shipped
2499,358,2026-06-13,Cancelled
2500,928,2024-07-04,Returned
2501,591,2026-02-21,Returned
2502,240,2024-11-26,Returned
2503,922,2024-12-24,Returned
2504,623,2025-11-17,Cancelled
2505,386,2024-11-13,Returned
2506,325,2026-05-18,Returned
2507,1,2025-09-05,Shipped
2508,359,2024-06-19,Shipped
2509,494,2025-09-04,Shipped
2510,632,2025-07-30,Shipped
2511,815,2025-11-09,Delivered
2512,271,2025-05-05,Returned
2513,392,2025-12-05,Cancelled
2514,401,2025-12-02,Returned
2515,241,2026-02-14,Shipped
2516,426,2024-09-28,Cancelled
2517,642,2025-12-09,Delivered
2518,483,2025-09-30,Cancelled
2519,779,2026-03-07,Shipped
2520,106,2026-03-10,Returned
2521,308,2024-07-09,Cancelled
2522,241,2026-03-28,Delivered
2523,889,2025-04-15,Shipped
2524,402,2025-11-21,Delivered
